Running ibex deisgn in sky130hs
5000 runs will be executed
['CLK_PERIOD', 'CORE_UTILIZATION', 'ASPECT_RATIO', 'GP_PAD', 'DP_PAD', 'LAYER_ADJUST', 'PLACE_DENSITY', 'FLATTEN', 'ABC_CLOCK_PERIOD', 'PINS_DISTANCE', 'CTS_CLUSTER_SIZE', 'CTS_CLUSTER_DIAMETER', 'GR_OVERFLOW']
[6.44, 27.0, 0.755, 2.0, 1.0, 0.4, 0.28, 0.0, 5000.0, 3.0, 16.0, 91.0, 1.0]
[7.4683, 31.0, 0.914, 4.0, 1.0, 0.2, 0.56, 0.0, 5000.0, 3.0, 35.0, 118.0, 1.0]
[7.3124, 31.0, 0.913, 0.0, 2.0, 0.4, 0.57, 0.0, 5000.0, 2.0, 14.0, 112.0, 1.0]
[5.8555, 34.0, 0.872, 3.0, 3.0, 0.4, 0.41, 0.0, 5000.0, 2.0, 34.0, 82.0, 1.0]
[5.9585, 28.0, 0.732, 0.0, 2.0, 0.3, 0.87, 1.0, 5000.0, 1.0, 38.0, 110.0, 1.0]
[7.049, 27.0, 0.981, 3.0, 2.0, 0.6, 0.59, 0.0, 5000.0, 2.0, 31.0, 88.0, 1.0]
[7.5129, 28.0, 0.795, 2.0, 1.0, 0.2, 0.9, 1.0, 5000.0, 1.0, 19.0, 115.0, 1.0]
[5.7397, 28.0, 0.853, 1.0, 1.0, 0.6, 0.56, 1.0, 5000.0, 2.0, 28.0, 95.0, 1.0]
[6.6652, 31.0, 0.711, 4.0, 1.0, 0.6, 0.69, 1.0, 5000.0, 2.0, 25.0, 104.0, 1.0]
[6.4343, 30.0, 0.877, 4.0, 1.0, 0.1, 0.76, 0.0, 5000.0, 2.0, 28.0, 102.0, 1.0]
[6.2104, 29.0, 0.813, 0.0, 1.0, 0.2, 0.21, 1.0, 5000.0, 2.0, 35.0, 109.0, 1.0]
[5.8645, 32.0, 0.93, 0.0, 1.0, 0.3, 0.17, 0.0, 5000.0, 2.0, 28.0, 98.0, 1.0]
[6.2345, 31.0, 0.944, 3.0, 2.0, 0.3, 0.96, 0.0, 5000.0, 3.0, 11.0, 101.0, 1.0]
[7.1466, 31.0, 0.708, 2.0, 2.0, 0.6, 0.6, 1.0, 5000.0, 2.0, 35.0, 85.0, 1.0]
[6.8329, 29.0, 0.861, 2.0, 3.0, 0.6, 0.64, 1.0, 5000.0, 2.0, 12.0, 115.0, 1.0]
[6.894, 31.0, 0.871, 2.0, 3.0, 0.3, 0.32, 1.0, 5000.0, 2.0, 22.0, 112.0, 1.0]
[6.2145, 29.0, 0.742, 2.0, 1.0, 0.5, 0.68, 1.0, 5000.0, 2.0, 36.0, 104.0, 1.0]
[6.6641, 36.0, 0.972, 0.0, 2.0, 0.3, 0.22, 0.0, 5000.0, 2.0, 19.0, 109.0, 1.0]
[5.6096, 36.0, 0.724, 0.0, 3.0, 0.5, 0.79, 0.0, 5000.0, 2.0, 33.0, 114.0, 1.0]
[6.4077, 35.0, 0.959, 0.0, 2.0, 0.2, 0.87, 0.0, 5000.0, 2.0, 34.0, 91.0, 1.0]
[5.0645, 36.0, 0.95, 2.0, 2.0, 0.6, 0.76, 1.0, 5000.0, 1.0, 25.0, 95.0, 1.0]
[5.8298, 31.0, 0.784, 3.0, 2.0, 0.3, 0.68, 1.0, 5000.0, 1.0, 21.0, 91.0, 1.0]
[6.2047, 33.0, 0.778, 2.0, 2.0, 0.3, 0.37, 0.0, 5000.0, 1.0, 25.0, 103.0, 1.0]
[5.8309, 29.0, 0.779, 3.0, 1.0, 0.4, 0.35, 0.0, 5000.0, 1.0, 31.0, 118.0, 1.0]
[5.6631, 33.0, 0.984, 3.0, 4.0, 0.4, 0.88, 0.0, 5000.0, 2.0, 26.0, 109.0, 1.0]
[6.1431, 28.0, 0.743, 4.0, 1.0, 0.3, 0.16, 1.0, 5000.0, 1.0, 22.0, 95.0, 1.0]
[6.7933, 28.0, 0.99, 1.0, 0.0, 0.2, 0.15, 0.0, 5000.0, 2.0, 11.0, 80.0, 1.0]
[6.7746, 28.0, 0.854, 2.0, 2.0, 0.5, 0.29, 0.0, 5000.0, 1.0, 12.0, 116.0, 1.0]
[7.3715, 29.0, 0.994, 0.0, 3.0, 0.6, 0.9, 0.0, 5000.0, 2.0, 38.0, 95.0, 1.0]
[5.5626, 31.0, 0.989, 1.0, 3.0, 0.4, 0.73, 1.0, 5000.0, 1.0, 16.0, 104.0, 1.0]
[5.2931, 28.0, 0.956, 3.0, 1.0, 0.2, 0.51, 0.0, 5000.0, 2.0, 20.0, 86.0, 1.0]
[7.518, 33.0, 0.957, 2.0, 2.0, 0.6, 0.87, 0.0, 5000.0, 2.0, 12.0, 99.0, 1.0]
[5.9378, 31.0, 0.952, 0.0, 3.0, 0.6, 0.21, 0.0, 5000.0, 1.0, 21.0, 111.0, 1.0]
[7.5154, 30.0, 0.901, 4.0, 3.0, 0.1, 0.4, 0.0, 5000.0, 2.0, 22.0, 91.0, 1.0]
[5.0424, 32.0, 0.958, 3.0, 1.0, 0.6, 0.78, 0.0, 5000.0, 3.0, 28.0, 85.0, 1.0]
[5.1232, 33.0, 0.704, 3.0, 3.0, 0.2, 0.75, 1.0, 5000.0, 2.0, 17.0, 99.0, 1.0]
[6.4058, 30.0, 0.747, 4.0, 1.0, 0.3, 0.37, 0.0, 5000.0, 2.0, 37.0, 108.0, 1.0]
[5.2204, 31.0, 0.992, 2.0, 3.0, 0.6, 0.89, 1.0, 5000.0, 2.0, 21.0, 83.0, 1.0]
[5.3816, 28.0, 0.987, 0.0, 1.0, 0.5, 0.17, 0.0, 5000.0, 3.0, 34.0, 83.0, 1.0]
[7.0156, 29.0, 0.712, 4.0, 3.0, 0.3, 0.49, 0.0, 5000.0, 3.0, 39.0, 113.0, 1.0]
[6.6962, 31.0, 0.769, 3.0, 1.0, 0.1, 0.86, 1.0, 5000.0, 3.0, 23.0, 111.0, 1.0]
[5.133, 32.0, 0.967, 2.0, 4.0, 0.1, 0.38, 1.0, 5000.0, 3.0, 34.0, 96.0, 1.0]
[5.6225, 31.0, 0.878, 3.0, 3.0, 0.4, 0.2, 1.0, 5000.0, 2.0, 27.0, 89.0, 1.0]
[6.7581, 32.0, 0.762, 0.0, 1.0, 0.5, 0.63, 1.0, 5000.0, 2.0, 19.0, 114.0, 1.0]
[5.576, 27.0, 0.806, 4.0, 1.0, 0.1, 0.26, 1.0, 5000.0, 2.0, 16.0, 98.0, 1.0]
[6.7124, 35.0, 0.933, 1.0, 1.0, 0.7, 0.42, 0.0, 5000.0, 1.0, 15.0, 113.0, 1.0]
[6.9964, 32.0, 0.744, 4.0, 1.0, 0.1, 0.31, 0.0, 5000.0, 2.0, 15.0, 89.0, 1.0]
[7.7776, 29.0, 0.768, 3.0, 3.0, 0.3, 0.5, 0.0, 5000.0, 1.0, 13.0, 119.0, 1.0]
[6.1845, 33.0, 0.871, 2.0, 1.0, 0.6, 0.11, 0.0, 5000.0, 1.0, 24.0, 95.0, 1.0]
[6.7386, 30.0, 0.758, 1.0, 3.0, 0.1, 0.67, 0.0, 5000.0, 3.0, 14.0, 114.0, 1.0]
[5.9803, 29.0, 0.733, 2.0, 0.0, 0.5, 0.76, 1.0, 5000.0, 2.0, 33.0, 85.0, 1.0]
[5.7918, 27.0, 0.89, 0.0, 3.0, 0.6, 0.14, 0.0, 5000.0, 2.0, 17.0, 94.0, 1.0]
[5.0802, 26.0, 0.923, 4.0, 4.0, 0.1, 0.73, 1.0, 5000.0, 2.0, 38.0, 119.0, 1.0]
[7.1393, 35.0, 0.855, 1.0, 2.0, 0.3, 0.75, 1.0, 5000.0, 3.0, 39.0, 105.0, 1.0]
[5.558, 31.0, 0.784, 1.0, 1.0, 0.6, 0.35, 1.0, 5000.0, 2.0, 28.0, 93.0, 1.0]
[5.3916, 29.0, 0.92, 0.0, 3.0, 0.4, 0.56, 1.0, 5000.0, 2.0, 32.0, 98.0, 1.0]
[6.5831, 30.0, 0.809, 2.0, 1.0, 0.6, 0.54, 0.0, 5000.0, 1.0, 28.0, 98.0, 1.0]
[7.1413, 27.0, 0.803, 2.0, 2.0, 0.3, 0.94, 0.0, 5000.0, 2.0, 30.0, 97.0, 1.0]
[6.3676, 27.0, 0.765, 3.0, 1.0, 0.5, 0.32, 0.0, 5000.0, 3.0, 30.0, 111.0, 1.0]
[7.6056, 32.0, 0.737, 1.0, 1.0, 0.3, 0.98, 0.0, 5000.0, 2.0, 19.0, 85.0, 1.0]
[5.5789, 33.0, 0.75, 2.0, 2.0, 0.4, 0.76, 1.0, 5000.0, 3.0, 39.0, 80.0, 1.0]
[6.2835, 34.0, 0.935, 3.0, 0.0, 0.1, 0.49, 1.0, 5000.0, 1.0, 14.0, 84.0, 1.0]
[7.9248, 31.0, 0.977, 0.0, 2.0, 0.3, 0.44, 0.0, 5000.0, 3.0, 23.0, 93.0, 1.0]
[7.0539, 30.0, 0.995, 4.0, 3.0, 0.5, 0.97, 0.0, 5000.0, 3.0, 23.0, 102.0, 1.0]
[7.5372, 28.0, 0.939, 1.0, 1.0, 0.2, 0.84, 0.0, 5000.0, 3.0, 37.0, 104.0, 1.0]
[5.5607, 27.0, 0.965, 4.0, 1.0, 0.7, 0.25, 0.0, 5000.0, 3.0, 21.0, 109.0, 1.0]
[6.3192, 32.0, 0.998, 1.0, 4.0, 0.1, 0.5, 1.0, 5000.0, 2.0, 24.0, 84.0, 1.0]
[6.8117, 32.0, 0.804, 0.0, 1.0, 0.1, 0.99, 1.0, 5000.0, 1.0, 24.0, 114.0, 1.0]
[5.3709, 34.0, 0.876, 3.0, 2.0, 0.6, 0.8, 0.0, 5000.0, 2.0, 17.0, 85.0, 1.0]
[6.6093, 35.0, 0.717, 3.0, 0.0, 0.6, 0.59, 0.0, 5000.0, 2.0, 36.0, 98.0, 1.0]
[6.0517, 37.0, 0.847, 3.0, 1.0, 0.5, 0.47, 0.0, 5000.0, 2.0, 37.0, 80.0, 1.0]
[5.262, 27.0, 0.883, 2.0, 0.0, 0.5, 0.1, 0.0, 5000.0, 2.0, 24.0, 114.0, 1.0]
[6.064, 29.0, 0.81, 0.0, 4.0, 0.5, 0.9, 1.0, 5000.0, 3.0, 18.0, 115.0, 1.0]
[7.4846, 30.0, 0.724, 4.0, 1.0, 0.6, 0.41, 1.0, 5000.0, 2.0, 28.0, 96.0, 1.0]
[7.4698, 33.0, 0.709, 2.0, 2.0, 0.6, 0.76, 0.0, 5000.0, 2.0, 11.0, 96.0, 1.0]
[6.903, 32.0, 0.832, 2.0, 1.0, 0.2, 0.26, 0.0, 5000.0, 3.0, 38.0, 119.0, 1.0]
[5.2373, 27.0, 0.767, 1.0, 0.0, 0.6, 0.3, 1.0, 5000.0, 3.0, 40.0, 82.0, 1.0]
[7.1447, 29.0, 0.928, 0.0, 2.0, 0.3, 0.55, 0.0, 5000.0, 2.0, 29.0, 103.0, 1.0]
[5.9637, 33.0, 0.936, 2.0, 2.0, 0.5, 0.49, 1.0, 5000.0, 3.0, 24.0, 101.0, 1.0]
[5.2274, 29.0, 0.732, 1.0, 1.0, 0.7, 0.96, 1.0, 5000.0, 3.0, 39.0, 106.0, 1.0]
[7.1071, 34.0, 0.735, 1.0, 3.0, 0.4, 0.85, 1.0, 5000.0, 2.0, 19.0, 117.0, 1.0]
[5.2899, 30.0, 0.948, 1.0, 2.0, 0.3, 0.31, 1.0, 5000.0, 2.0, 38.0, 82.0, 1.0]
[6.6295, 28.0, 0.718, 2.0, 1.0, 0.5, 0.88, 1.0, 5000.0, 3.0, 10.0, 104.0, 1.0]
[7.5657, 30.0, 0.831, 0.0, 3.0, 0.3, 0.87, 1.0, 5000.0, 3.0, 30.0, 102.0, 1.0]
[5.3948, 27.0, 0.966, 1.0, 3.0, 0.3, 0.57, 1.0, 5000.0, 2.0, 29.0, 102.0, 1.0]
[7.1139, 32.0, 0.837, 2.0, 3.0, 0.6, 0.77, 1.0, 5000.0, 2.0, 34.0, 85.0, 1.0]
[5.4771, 29.0, 0.706, 0.0, 1.0, 0.3, 0.2, 0.0, 5000.0, 2.0, 38.0, 112.0, 1.0]
[7.1992, 28.0, 0.776, 0.0, 3.0, 0.2, 0.32, 0.0, 5000.0, 2.0, 20.0, 109.0, 1.0]
[5.1325, 29.0, 0.87, 2.0, 1.0, 0.5, 0.12, 0.0, 5000.0, 2.0, 21.0, 85.0, 1.0]
[7.1511, 31.0, 0.721, 1.0, 2.0, 0.5, 0.41, 0.0, 5000.0, 1.0, 25.0, 104.0, 1.0]
[6.9984, 31.0, 0.856, 4.0, 3.0, 0.3, 0.27, 0.0, 5000.0, 2.0, 16.0, 103.0, 1.0]
[6.2813, 29.0, 0.887, 0.0, 1.0, 0.6, 0.21, 1.0, 5000.0, 1.0, 12.0, 102.0, 1.0]
[7.0783, 30.0, 0.893, 1.0, 1.0, 0.6, 0.6, 1.0, 5000.0, 2.0, 12.0, 94.0, 1.0]
[6.1537, 30.0, 0.906, 2.0, 3.0, 0.3, 0.11, 0.0, 5000.0, 1.0, 12.0, 110.0, 1.0]
[5.2689, 26.0, 0.837, 0.0, 3.0, 0.2, 0.84, 1.0, 5000.0, 2.0, 31.0, 97.0, 1.0]
[6.1872, 36.0, 0.778, 2.0, 2.0, 0.6, 0.29, 0.0, 5000.0, 3.0, 22.0, 105.0, 1.0]
[6.3707, 28.0, 0.909, 2.0, 1.0, 0.4, 0.82, 0.0, 5000.0, 1.0, 10.0, 111.0, 1.0]
[6.3543, 26.0, 0.882, 2.0, 2.0, 0.3, 0.58, 0.0, 5000.0, 2.0, 25.0, 112.0, 1.0]
[6.5603, 32.0, 0.926, 0.0, 3.0, 0.1, 0.92, 0.0, 5000.0, 2.0, 26.0, 89.0, 1.0]
[6.7842, 34.0, 0.777, 2.0, 1.0, 0.5, 0.42, 0.0, 5000.0, 3.0, 11.0, 104.0, 1.0]
[5.7325, 30.0, 0.771, 4.0, 0.0, 0.7, 0.67, 0.0, 5000.0, 3.0, 32.0, 81.0, 1.0]
[6.7541, 30.0, 0.874, 4.0, 2.0, 0.7, 0.73, 0.0, 5000.0, 1.0, 33.0, 105.0, 1.0]
[6.8651, 32.0, 0.788, 2.0, 2.0, 0.7, 0.45, 0.0, 5000.0, 2.0, 11.0, 87.0, 1.0]
[6.471, 28.0, 0.786, 0.0, 2.0, 0.6, 0.72, 1.0, 5000.0, 1.0, 17.0, 83.0, 1.0]
[6.6385, 27.0, 0.917, 0.0, 4.0, 0.2, 0.19, 1.0, 5000.0, 2.0, 27.0, 111.0, 1.0]
[5.3349, 26.0, 0.949, 3.0, 4.0, 0.6, 0.22, 0.0, 5000.0, 2.0, 37.0, 96.0, 1.0]
[7.0625, 32.0, 0.94, 3.0, 2.0, 0.3, 0.8, 1.0, 5000.0, 2.0, 36.0, 98.0, 1.0]
[5.5459, 26.0, 0.704, 4.0, 4.0, 0.1, 0.93, 1.0, 5000.0, 2.0, 18.0, 104.0, 1.0]
[5.3377, 33.0, 0.914, 1.0, 4.0, 0.3, 0.88, 0.0, 5000.0, 2.0, 13.0, 96.0, 1.0]
[5.4149, 31.0, 0.999, 3.0, 2.0, 0.4, 0.55, 1.0, 5000.0, 2.0, 31.0, 109.0, 1.0]
[5.6837, 32.0, 0.758, 2.0, 0.0, 0.7, 0.52, 0.0, 5000.0, 2.0, 11.0, 96.0, 1.0]
[5.2154, 30.0, 0.965, 3.0, 2.0, 0.2, 0.19, 0.0, 5000.0, 3.0, 12.0, 94.0, 1.0]
[7.5617, 30.0, 0.842, 3.0, 1.0, 0.1, 0.47, 0.0, 5000.0, 2.0, 37.0, 106.0, 1.0]
[6.0187, 33.0, 0.701, 3.0, 1.0, 0.4, 0.39, 1.0, 5000.0, 2.0, 33.0, 114.0, 1.0]
[7.2124, 28.0, 0.702, 1.0, 4.0, 0.5, 0.91, 0.0, 5000.0, 3.0, 11.0, 120.0, 1.0]
[5.4294, 30.0, 0.854, 3.0, 1.0, 0.4, 0.34, 0.0, 5000.0, 2.0, 16.0, 91.0, 1.0]
[7.8947, 31.0, 0.794, 3.0, 4.0, 0.5, 0.89, 1.0, 5000.0, 2.0, 34.0, 93.0, 1.0]
[5.4304, 33.0, 0.903, 4.0, 1.0, 0.2, 0.67, 1.0, 5000.0, 2.0, 25.0, 117.0, 1.0]
[7.5359, 26.0, 0.798, 1.0, 4.0, 0.3, 0.25, 1.0, 5000.0, 3.0, 34.0, 99.0, 1.0]
[6.1389, 31.0, 0.735, 0.0, 1.0, 0.5, 0.42, 1.0, 5000.0, 3.0, 36.0, 86.0, 1.0]
[6.5726, 29.0, 0.754, 2.0, 2.0, 0.4, 0.59, 1.0, 5000.0, 2.0, 32.0, 118.0, 1.0]
[5.5882, 31.0, 0.846, 3.0, 0.0, 0.3, 0.61, 1.0, 5000.0, 1.0, 38.0, 102.0, 1.0]
[5.059, 30.0, 0.82, 3.0, 2.0, 0.4, 0.8, 0.0, 5000.0, 2.0, 33.0, 98.0, 1.0]
[5.7927, 29.0, 0.874, 0.0, 0.0, 0.3, 0.77, 1.0, 5000.0, 2.0, 24.0, 118.0, 1.0]
[6.0716, 28.0, 0.876, 3.0, 3.0, 0.4, 0.78, 0.0, 5000.0, 1.0, 24.0, 117.0, 1.0]
[5.4173, 33.0, 0.936, 0.0, 1.0, 0.2, 0.72, 0.0, 5000.0, 1.0, 38.0, 104.0, 1.0]
[5.6068, 30.0, 0.783, 3.0, 4.0, 0.5, 0.13, 0.0, 5000.0, 1.0, 37.0, 84.0, 1.0]
[5.8737, 26.0, 0.93, 4.0, 2.0, 0.6, 0.12, 1.0, 5000.0, 3.0, 19.0, 108.0, 1.0]
[5.8313, 27.0, 0.98, 3.0, 1.0, 0.4, 0.38, 1.0, 5000.0, 1.0, 17.0, 91.0, 1.0]
[6.8552, 28.0, 0.904, 3.0, 1.0, 0.4, 0.81, 0.0, 5000.0, 3.0, 22.0, 112.0, 1.0]
[5.0237, 26.0, 0.701, 2.0, 2.0, 0.4, 0.44, 1.0, 5000.0, 3.0, 26.0, 103.0, 1.0]
[6.8814, 30.0, 0.924, 4.0, 1.0, 0.5, 0.79, 0.0, 5000.0, 2.0, 38.0, 96.0, 1.0]
[6.2465, 33.0, 0.828, 4.0, 2.0, 0.6, 0.35, 1.0, 5000.0, 2.0, 19.0, 86.0, 1.0]
[5.9732, 25.0, 0.819, 2.0, 4.0, 0.6, 0.81, 0.0, 5000.0, 1.0, 22.0, 109.0, 1.0]
[7.1884, 32.0, 0.925, 1.0, 2.0, 0.4, 0.84, 0.0, 5000.0, 2.0, 38.0, 91.0, 1.0]
[6.0986, 34.0, 0.964, 3.0, 2.0, 0.2, 0.23, 1.0, 5000.0, 2.0, 33.0, 104.0, 1.0]
[6.9289, 33.0, 0.949, 0.0, 4.0, 0.5, 0.25, 1.0, 5000.0, 2.0, 37.0, 108.0, 1.0]
[7.2053, 39.0, 0.859, 2.0, 4.0, 0.3, 0.54, 1.0, 5000.0, 3.0, 24.0, 101.0, 1.0]
[5.6483, 30.0, 0.717, 2.0, 4.0, 0.1, 0.6, 0.0, 5000.0, 1.0, 25.0, 110.0, 1.0]
[6.5806, 30.0, 0.78, 0.0, 1.0, 0.2, 0.69, 1.0, 5000.0, 2.0, 25.0, 103.0, 1.0]
[6.1038, 30.0, 0.768, 0.0, 1.0, 0.4, 0.34, 0.0, 5000.0, 2.0, 13.0, 113.0, 1.0]
[5.7251, 28.0, 0.924, 2.0, 1.0, 0.5, 0.66, 0.0, 5000.0, 3.0, 39.0, 91.0, 1.0]
[5.9489, 32.0, 0.704, 4.0, 3.0, 0.1, 0.98, 0.0, 5000.0, 2.0, 12.0, 117.0, 1.0]
[5.8864, 30.0, 0.818, 2.0, 2.0, 0.5, 0.7, 0.0, 5000.0, 3.0, 34.0, 103.0, 1.0]
[5.7067, 30.0, 0.804, 4.0, 1.0, 0.4, 0.19, 1.0, 5000.0, 3.0, 17.0, 107.0, 1.0]
[5.3775, 31.0, 0.738, 1.0, 2.0, 0.5, 0.8, 0.0, 5000.0, 2.0, 23.0, 88.0, 1.0]
[7.7587, 34.0, 0.86, 4.0, 2.0, 0.4, 0.76, 0.0, 5000.0, 1.0, 26.0, 113.0, 1.0]
[5.6586, 36.0, 0.982, 4.0, 4.0, 0.7, 0.39, 1.0, 5000.0, 3.0, 35.0, 84.0, 1.0]
[6.4993, 32.0, 0.991, 2.0, 1.0, 0.5, 0.2, 1.0, 5000.0, 3.0, 14.0, 113.0, 1.0]
[6.6683, 32.0, 0.735, 2.0, 1.0, 0.5, 0.35, 0.0, 5000.0, 1.0, 36.0, 85.0, 1.0]
[7.3564, 29.0, 0.723, 1.0, 1.0, 0.2, 0.29, 1.0, 5000.0, 1.0, 35.0, 85.0, 1.0]
[5.7591, 37.0, 0.865, 3.0, 2.0, 0.2, 0.26, 1.0, 5000.0, 3.0, 12.0, 84.0, 1.0]
[6.0772, 26.0, 0.889, 2.0, 2.0, 0.6, 0.35, 0.0, 5000.0, 3.0, 21.0, 112.0, 1.0]
[7.2392, 29.0, 0.857, 4.0, 2.0, 0.5, 0.8, 0.0, 5000.0, 1.0, 15.0, 119.0, 1.0]
[7.1712, 29.0, 0.8, 4.0, 1.0, 0.3, 0.68, 1.0, 5000.0, 2.0, 31.0, 96.0, 1.0]
[5.0734, 29.0, 0.721, 1.0, 2.0, 0.5, 0.64, 0.0, 5000.0, 2.0, 30.0, 91.0, 1.0]
[6.1806, 35.0, 0.773, 4.0, 1.0, 0.3, 0.53, 0.0, 5000.0, 1.0, 27.0, 107.0, 1.0]
[6.1886, 27.0, 0.861, 4.0, 4.0, 0.4, 0.94, 1.0, 5000.0, 2.0, 11.0, 80.0, 1.0]
[5.9354, 29.0, 0.8, 1.0, 1.0, 0.6, 0.43, 0.0, 5000.0, 1.0, 13.0, 119.0, 1.0]
[6.7626, 32.0, 0.84, 0.0, 1.0, 0.5, 0.44, 0.0, 5000.0, 2.0, 15.0, 106.0, 1.0]
[5.1276, 26.0, 0.909, 1.0, 2.0, 0.2, 0.32, 0.0, 5000.0, 1.0, 31.0, 117.0, 1.0]
[6.4351, 33.0, 0.798, 2.0, 0.0, 0.5, 0.47, 1.0, 5000.0, 2.0, 23.0, 112.0, 1.0]
[7.6962, 30.0, 0.954, 4.0, 2.0, 0.2, 0.43, 0.0, 5000.0, 2.0, 34.0, 90.0, 1.0]
[7.2588, 29.0, 0.966, 4.0, 1.0, 0.6, 0.37, 1.0, 5000.0, 2.0, 22.0, 99.0, 1.0]
[6.4616, 35.0, 0.853, 2.0, 3.0, 0.1, 0.38, 0.0, 5000.0, 1.0, 28.0, 116.0, 1.0]
[6.3894, 28.0, 0.789, 0.0, 3.0, 0.2, 0.25, 0.0, 5000.0, 2.0, 22.0, 89.0, 1.0]
[5.3214, 32.0, 0.97, 3.0, 1.0, 0.7, 0.42, 1.0, 5000.0, 3.0, 25.0, 109.0, 1.0]
[6.2071, 27.0, 0.902, 2.0, 4.0, 0.5, 0.99, 0.0, 5000.0, 1.0, 17.0, 96.0, 1.0]
[6.2869, 28.0, 0.759, 1.0, 2.0, 0.6, 0.39, 1.0, 5000.0, 3.0, 18.0, 119.0, 1.0]
[6.5117, 30.0, 0.875, 2.0, 1.0, 0.5, 0.69, 1.0, 5000.0, 2.0, 18.0, 98.0, 1.0]
[6.1635, 32.0, 0.975, 4.0, 0.0, 0.2, 0.79, 1.0, 5000.0, 2.0, 25.0, 118.0, 1.0]
[6.1838, 30.0, 0.798, 2.0, 2.0, 0.6, 0.18, 1.0, 5000.0, 3.0, 31.0, 115.0, 1.0]
[6.3044, 31.0, 0.85, 1.0, 1.0, 0.3, 0.82, 1.0, 5000.0, 2.0, 34.0, 82.0, 1.0]
[5.3781, 26.0, 0.97, 1.0, 1.0, 0.7, 0.49, 0.0, 5000.0, 1.0, 14.0, 84.0, 1.0]
[7.4057, 31.0, 0.918, 1.0, 2.0, 0.1, 0.41, 0.0, 5000.0, 3.0, 12.0, 86.0, 1.0]
[7.2347, 25.0, 0.721, 1.0, 2.0, 0.5, 0.17, 0.0, 5000.0, 2.0, 25.0, 86.0, 1.0]
[5.6801, 32.0, 0.932, 3.0, 2.0, 0.3, 0.3, 1.0, 5000.0, 2.0, 37.0, 101.0, 1.0]
[7.1661, 29.0, 0.759, 1.0, 2.0, 0.1, 0.55, 0.0, 5000.0, 2.0, 14.0, 114.0, 1.0]
[6.8368, 28.0, 0.775, 1.0, 1.0, 0.3, 0.58, 1.0, 5000.0, 3.0, 26.0, 106.0, 1.0]
[7.824, 28.0, 0.987, 1.0, 4.0, 0.6, 0.33, 1.0, 5000.0, 3.0, 12.0, 100.0, 1.0]
[6.2838, 33.0, 0.795, 4.0, 0.0, 0.6, 0.45, 1.0, 5000.0, 2.0, 34.0, 88.0, 1.0]
[5.4356, 32.0, 0.935, 2.0, 3.0, 0.3, 0.36, 1.0, 5000.0, 3.0, 40.0, 105.0, 1.0]
[5.6214, 29.0, 0.802, 1.0, 2.0, 0.5, 0.13, 1.0, 5000.0, 2.0, 20.0, 107.0, 1.0]
[6.179, 35.0, 0.731, 3.0, 1.0, 0.2, 0.74, 0.0, 5000.0, 3.0, 39.0, 117.0, 1.0]
[5.8481, 31.0, 0.961, 2.0, 1.0, 0.7, 0.15, 0.0, 5000.0, 3.0, 36.0, 91.0, 1.0]
[6.7381, 31.0, 0.961, 3.0, 0.0, 0.5, 0.49, 1.0, 5000.0, 2.0, 15.0, 94.0, 1.0]
[5.8429, 31.0, 0.997, 3.0, 1.0, 0.7, 0.63, 0.0, 5000.0, 1.0, 32.0, 97.0, 1.0]
[5.4255, 29.0, 0.893, 3.0, 1.0, 0.7, 0.88, 1.0, 5000.0, 2.0, 23.0, 90.0, 1.0]
[6.9344, 34.0, 0.907, 3.0, 1.0, 0.4, 0.99, 1.0, 5000.0, 2.0, 20.0, 102.0, 1.0]
[6.4559, 30.0, 0.972, 3.0, 0.0, 0.3, 0.72, 1.0, 5000.0, 2.0, 32.0, 111.0, 1.0]
[6.1218, 32.0, 0.717, 4.0, 2.0, 0.3, 0.93, 0.0, 5000.0, 2.0, 14.0, 100.0, 1.0]
[5.5463, 33.0, 0.775, 2.0, 3.0, 0.6, 0.88, 0.0, 5000.0, 2.0, 21.0, 117.0, 1.0]
[6.9202, 29.0, 0.732, 3.0, 2.0, 0.3, 0.78, 1.0, 5000.0, 2.0, 23.0, 89.0, 1.0]
[5.6765, 30.0, 0.767, 2.0, 0.0, 0.2, 0.65, 1.0, 5000.0, 1.0, 20.0, 93.0, 1.0]
[5.8869, 32.0, 0.974, 1.0, 3.0, 0.3, 0.6, 0.0, 5000.0, 1.0, 38.0, 101.0, 1.0]
[7.8587, 30.0, 0.943, 1.0, 2.0, 0.4, 0.33, 1.0, 5000.0, 2.0, 27.0, 115.0, 1.0]
[6.9865, 28.0, 0.928, 1.0, 1.0, 0.6, 0.94, 0.0, 5000.0, 2.0, 33.0, 116.0, 1.0]
[5.6387, 35.0, 0.926, 3.0, 2.0, 0.3, 0.76, 0.0, 5000.0, 2.0, 26.0, 96.0, 1.0]
[5.4454, 26.0, 0.94, 4.0, 2.0, 0.4, 0.82, 1.0, 5000.0, 3.0, 23.0, 84.0, 1.0]
[7.0451, 31.0, 0.728, 3.0, 4.0, 0.4, 0.18, 1.0, 5000.0, 2.0, 31.0, 86.0, 1.0]
[6.3724, 29.0, 0.953, 4.0, 0.0, 0.3, 0.52, 1.0, 5000.0, 1.0, 35.0, 92.0, 1.0]
[7.1651, 26.0, 0.968, 2.0, 1.0, 0.2, 0.26, 0.0, 5000.0, 3.0, 39.0, 106.0, 1.0]
[6.1704, 34.0, 0.852, 2.0, 1.0, 0.6, 0.41, 0.0, 5000.0, 1.0, 27.0, 103.0, 1.0]
